"시도별","산업별","항목","시점",데이터
"전라남도","주점 및 비알코올 음료점업","20～29석","2017",1784
"전라남도","주점 및 비알코올 음료점업","20～29석","2018",2430
"전라남도","주점 및 비알코올 음료점업","20～29석","2019",3205
"전라남도","주점 및 비알코올 음료점업","30～49석","2017",3110
"전라남도","주점 및 비알코올 음료점업","30～49석","2018",2670
"전라남도","주점 및 비알코올 음료점업","30～49석","2019",2635
"전라남도","주점 및 비알코올 음료점업","50～99석","2017",1522
"전라남도","주점 및 비알코올 음료점업","50～99석","2018",1051
"전라남도","주점 및 비알코올 음료점업","50～99석","2019",1143
"전라남도","주점 및 비알코올 음료점업","100석 이상","2017",416
"전라남도","주점 및 비알코올 음료점업","100석 이상","2018",265
"전라남도","주점 및 비알코올 음료점업","100석 이상","2019",541
"전라남도","주점업","사업체수","2017",5810
"전라남도","주점업","사업체수","2018",5831
"전라남도","주점업","사업체수","2019",5687
"전라남도","주점업","9석 이하","2017",111
"전라남도","주점업","9석 이하","2018",193
"전라남도","주점업","9석 이하","2019",186
"전라남도","주점업","10～19석","2017",806
"전라남도","주점업","10～19석","2018",1398
"전라남도","주점업","10～19석","2019",708
"전라남도","주점업","20～29석","2017",1451
"전라남도","주점업","20～29석","2018",1644
"전라남도","주점업","20～29석","2019",2194
"전라남도","주점업","30～49석","2017",2438
"전라남도","주점업","30～49석","2018",1778
"전라남도","주점업","30～49석","2019",1373
"전라남도","주점업","50～99석","2017",771
"전라남도","주점업","50～99석","2018",633
"전라남도","주점업","50～99석","2019",909
"전라남도","주점업","100석 이상","2017",232
"전라남도","주점업","100석 이상","2018",185
"전라남도","주점업","100석 이상","2019",318
"전라남도","일반 유흥 주점업","사업체수","2017",1520
"전라남도","일반 유흥 주점업","사업체수","2018",1481
"전라남도","일반 유흥 주점업","사업체수","2019",1472
"전라남도","일반 유흥 주점업","9석 이하","2017",-
"전라남도","일반 유흥 주점업","9석 이하","2018",0
"전라남도","일반 유흥 주점업","9석 이하","2019",0
"전라남도","일반 유흥 주점업","10～19석","2017",332
"전라남도","일반 유흥 주점업","10～19석","2018",414
"전라남도","일반 유흥 주점업","10～19석","2019",303
"전라남도","일반 유흥 주점업","20～29석","2017",351
"전라남도","일반 유흥 주점업","20～29석","2018",255
"전라남도","일반 유흥 주점업","20～29석","2019",704
"전라남도","일반 유흥 주점업","30～49석","2017",837
"전라남도","일반 유흥 주점업","30～49석","2018",812
"전라남도","일반 유흥 주점업","30～49석","2019",401
"전라남도","일반 유흥 주점업","50～99석","2017",-
"전라남도","일반 유흥 주점업","50～99석","2018",0
"전라남도","일반 유흥 주점업","50～99석","2019",64
"전라남도","일반 유흥 주점업","100석 이상","2017",-
"전라남도","일반 유흥 주점업","100석 이상","2018",0
"전라남도","일반 유흥 주점업","100석 이상","2019",0
"전라남도","무도 유흥 주점업","사업체수","2017",148
"전라남도","무도 유흥 주점업","사업체수","2018",172
"전라남도","무도 유흥 주점업","사업체수","2019",185
"전라남도","무도 유흥 주점업","9석 이하","2017",28
"전라남도","무도 유흥 주점업","9석 이하","2018",20
"전라남도","무도 유흥 주점업","9석 이하","2019",0
"전라남도","무도 유흥 주점업","10～19석","2017",-
"전라남도","무도 유흥 주점업","10～19석","2018",41
"전라남도","무도 유흥 주점업","10～19석","2019",0
"전라남도","무도 유흥 주점업","20～29석","2017",28
"전라남도","무도 유흥 주점업","20～29석","2018",0
"전라남도","무도 유흥 주점업","20～29석","2019",25
"전라남도","무도 유흥 주점업","30～49석","2017",29
"전라남도","무도 유흥 주점업","30～49석","2018",43
"전라남도","무도 유흥 주점업","30～49석","2019",103
"전라남도","무도 유흥 주점업","50～99석","2017",60
"전라남도","무도 유흥 주점업","50～99석","2018",66
"전라남도","무도 유흥 주점업","50～99석","2019",51
"전라남도","무도 유흥 주점업","100석 이상","2017",3
"전라남도","무도 유흥 주점업","100석 이상","2018",2
"전라남도","무도 유흥 주점업","100석 이상","2019",6
"전라남도","생맥주 전문점","사업체수","2017",141
"전라남도","생맥주 전문점","사업체수","2018",168
"전라남도","생맥주 전문점","사업체수","2019",201
"전라남도","생맥주 전문점","9석 이하","2017",-
"전라남도","생맥주 전문점","9석 이하","2018",6
"전라남도","생맥주 전문점","9석 이하","2019",0
"전라남도","생맥주 전문점","10～19석","2017",17
"전라남도","생맥주 전문점","10～19석","2018",22
"전라남도","생맥주 전문점","10～19석","2019",33
"전라남도","생맥주 전문점","20～29석","2017",27
"전라남도","생맥주 전문점","20～29석","2018",50
"전라남도","생맥주 전문점","20～29석","2019",44
"전라남도","생맥주 전문점","30～49석","2017",69
"전라남도","생맥주 전문점","30～49석","2018",62
"전라남도","생맥주 전문점","30～49석","2019",33
"전라남도","생맥주 전문점","50～99석","2017",22
"전라남도","생맥주 전문점","50～99석","2018",28
"전라남도","생맥주 전문점","50～99석","2019",90
"전라남도","생맥주 전문점","100석 이상","2017",5
"전라남도","생맥주 전문점","100석 이상","2018",0
"전라남도","생맥주 전문점","100석 이상","2019",1
"전라남도","기타 주점업","사업체수","2017",4001
"전라남도","기타 주점업","사업체수","2018",4010
"전라남도","기타 주점업","사업체수","2019",3829
"전라남도","기타 주점업","9석 이하","2017",83
"전라남도","기타 주점업","9석 이하","2018",167
"전라남도","기타 주점업","9석 이하","2019",186
"전라남도","기타 주점업","10～19석","2017",457
"전라남도","기타 주점업","10～19석","2018",920
"전라남도","기타 주점업","10～19석","2019",372
"전라남도","기타 주점업","20～29석","2017",1046
"전라남도","기타 주점업","20～29석","2018",1339
"전라남도","기타 주점업","20～29석","2019",1420
"전라남도","기타 주점업","30～49석","2017",1503
"전라남도","기타 주점업","30～49석","2018",861
"전라남도","기타 주점업","30～49석","2019",836
"전라남도","기타 주점업","50～99석","2017",689
"전라남도","기타 주점업","50～99석","2018",539
"전라남도","기타 주점업","50～99석","2019",705
"전라남도","기타 주점업","100석 이상","2017",224
"전라남도","기타 주점업","100석 이상","2018",183
"전라남도","기타 주점업","100석 이상","2019",310
"전라남도","비알코올 음료점업","사업체수","2017",2475
"전라남도","비알코올 음료점업","사업체수","2018",2826
"전라남도","비알코올 음료점업","사업체수","2019",3371
"전라남도","비알코올 음료점업","9석 이하","2017",166
"전라남도","비알코올 음료점업","9석 이하","2018",131
"전라남도","비알코올 음료점업","9석 이하","2019",177
"전라남도","비알코올 음료점업","10～19석","2017",369
"전라남도","비알코올 음료점업","10～19석","2018",519
"전라남도","비알코올 음료점업","10～19석","2019",463
"전라남도","비알코올 음료점업","20～29석","2017",333
"전라남도","비알코올 음료점업","20～29석","2018",787
"전라남도","비알코올 음료점업","20～29석","2019",1012
"전라남도","비알코올 음료점업","30～49석","2017",672
"전라남도","비알코올 음료점업","30～49석","2018",891
"전라남도","비알코올 음료점업","30～49석","2019",1263
"전라남도","비알코올 음료점업","50～99석","2017",751
"전라남도","비알코올 음료점업","50～99석","2018",418
"전라남도","비알코올 음료점업","50～99석","2019",234
"전라남도","비알코올 음료점업","100석 이상","2017",184
"전라남도","비알코올 음료점업","100석 이상","2018",80
"전라남도","비알코올 음료점업","100석 이상","2019",223
"전라남도","커피 전문점","사업체수","2017",1663
"전라남도","커피 전문점","사업체수","2018",1994
"전라남도","커피 전문점","사업체수","2019",2508
"전라남도","커피 전문점","9석 이하","2017",110
"전라남도","커피 전문점","9석 이하","2018",0
"전라남도","커피 전문점","9석 이하","2019",118
"전라남도","커피 전문점","10～19석","2017",117
"전라남도","커피 전문점","10～19석","2018",281
"전라남도","커피 전문점","10～19석","2019",228
"전라남도","커피 전문점","20～29석","2017",191
"전라남도","커피 전문점","20～29석","2018",511
"전라남도","커피 전문점","20～29석","2019",659
"전라남도","커피 전문점","30～49석","2017",499
"전라남도","커피 전문점","30～49석","2018",781
"전라남도","커피 전문점","30～49석","2019",1108
"전라남도","커피 전문점","50～99석","2017",590
"전라남도","커피 전문점","50～99석","2018",341
"전라남도","커피 전문점","50～99석","2019",178
"전라남도","커피 전문점","100석 이상","2017",156
"전라남도","커피 전문점","100석 이상","2018",80
"전라남도","커피 전문점","100석 이상","2019",216
"전라남도","기타 비알코올 음료점업","사업체수","2017",812
"전라남도","기타 비알코올 음료점업","사업체수","2018",832
"전라남도","기타 비알코올 음료점업","사업체수","2019",863
"전라남도","기타 비알코올 음료점업","9석 이하","2017",56
"전라남도","기타 비알코올 음료점업","9석 이하","2018",131
"전라남도","기타 비알코올 음료점업","9석 이하","2019",59
"전라남도","기타 비알코올 음료점업","10～19석","2017",252
"전라남도","기타 비알코올 음료점업","10～19석","2018",237
